date,day,hours,odds_a,odds_b,odds_draw,score_a,score_b,season,team_a,team_b
2007-03-04 17:00:00,Sunday,17:00,1.73,4.60,3.17,1,2,2006/2007,Sochaux,Nantes
2007-03-03 19:00:00,Saturday,19:00,2.11,3.50,2.91,1,0,2006/2007,Auxerre,Rennes
2007-03-03 19:00:00,Saturday,19:00,1.57,6.19,3.34,4,0,2006/2007,Lille,Troyes
2007-03-03 19:00:00,Saturday,19:00,2.30,3.05,2.89,0,0,2006/2007,Lorient,Nice
2007-03-03 19:00:00,Saturday,19:00,2.13,3.54,2.89,0,0,2006/2007,Monaco,Bordeaux
2007-03-03 19:00:00,Saturday,19:00,2.00,3.79,2.90,1,1,2006/2007,Nancy,Le Mans
2007-03-03 19:00:00,Saturday,19:00,2.84,2.48,2.91,2,0,2006/2007,Sedan,Paris SG
2007-03-03 19:00:00,Saturday,19:00,2.45,2.81,2.90,0,0,2006/2007,Valenciennes,Toulouse
2007-03-03 16:10:00,Saturday,16:10,3.05,2.30,2.96,1,3,2006/2007,St Etienne,Lyon
2007-02-25 20:00:00,Sunday,20:00,1.90,4.13,2.95,0,2,2006/2007,Paris SG,St Etienne
2007-02-25 18:00:00,Sunday,18:00,1.58,5.75,3.30,2,1,2006/2007,Bordeaux,Valenciennes
2007-02-25 17:00:00,Sunday,17:00,1.57,5.91,3.30,2,2,2006/2007,Lens,Nancy
2007-02-24 19:00:00,Saturday,19:00,2.23,3.19,2.88,0,2,2006/2007,Le Mans,Monaco
2007-02-24 19:00:00,Saturday,19:00,1.35,8.32,3.98,3,3,2006/2007,Lyon,Sochaux
2007-02-24 19:00:00,Saturday,19:00,2.33,3.02,2.87,1,1,2006/2007,Nantes,Auxerre
2007-02-24 19:00:00,Saturday,19:00,2.53,2.79,2.84,2,1,2006/2007,Nice,Lille
2007-02-24 19:00:00,Saturday,19:00,1.68,5.26,3.10,0,2,2006/2007,Rennes,Sedan
2007-02-24 19:00:00,Saturday,19:00,2.25,3.15,2.89,3,0,2006/2007,Troyes,Lorient
2007-02-24 16:10:00,Saturday,16:10,2.62,2.67,2.90,3,0,2006/2007,Toulouse,Marseille
2007-02-18 20:00:00,Sunday,20:00,1.48,7.33,3.53,0,0,2006/2007,Marseille,Nantes
2007-02-18 17:00:00,Sunday,17:00,2.34,3.04,2.89,0,0,2006/2007,Monaco,Lens
2007-02-17 19:00:00,Saturday,19:00,2.04,3.61,2.93,0,1,2006/2007,Lorient,Toulouse
2007-02-17 19:00:00,Saturday,19:00,2.30,3.02,2.91,0,3,2006/2007,Nancy,Paris SG
2007-02-17 19:00:00,Saturday,19:00,2.50,2.79,2.86,2,2,2006/2007,Sedan,Auxerre
2007-02-17 19:00:00,Saturday,19:00,1.97,3.90,2.91,2,0,2006/2007,Sochaux,Le Mans
2007-02-17 19:00:00,Saturday,19:00,2.50,2.75,2.91,1,0,2006/2007,Troyes,Bordeaux
2007-02-17 19:00:00,Saturday,19:00,2.14,3.34,2.92,0,1,2006/2007,Valenciennes,Nice
2007-02-17 16:10:00,Saturday,16:10,1.84,4.25,3.02,1,3,2006/2007,St Etienne,Rennes
2007-02-16 20:00:00,Friday,20:00,2.85,2.43,2.97,1,2,2006/2007,Lille,Lyon
2007-02-11 20:00:00,Sunday,20:00,2.30,3.13,2.83,1,0,2006/2007,Bordeaux,Marseille
2007-02-11 17:00:00,Sunday,17:00,1.80,4.43,3.05,3,1,2006/2007,Lens,Sochaux
2007-02-10 19:00:00,Saturday,19:00,2.10,3.44,2.93,1,1,2006/2007,Auxerre,St Etienne
2007-02-10 19:00:00,Saturday,19:00,1.69,4.95,3.22,3,2,2006/2007,Le Mans,Sedan
2007-02-10 19:00:00,Saturday,19:00,1.30,10.00,4.20,1,0,2006/2007,Lyon,Lorient
2007-02-10 19:00:00,Saturday,19:00,1.84,4.21,3.00,2,5,2006/2007,Nantes,Valenciennes
2007-02-10 19:00:00,Saturday,19:00,1.93,3.97,3.00,3,0,2006/2007,Nice,Troyes
2007-02-10 19:00:00,Saturday,19:00,1.89,3.95,3.00,1,1,2006/2007,Rennes,Nancy
2007-02-10 19:00:00,Saturday,19:00,2.60,2.65,2.92,1,0,2006/2007,Toulouse,Lille
2007-02-10 16:10:00,Saturday,16:10,2.15,3.42,2.87,4,2,2006/2007,Paris SG,Monaco
2007-02-04 20:00:00,Sunday,20:00,1.76,4.60,3.10,1,1,2006/2007,Marseille,Paris SG
2007-02-04 17:00:00,Sunday,17:00,6.85,1.50,3.40,1,0,2006/2007,Troyes,Lyon
2007-02-03 19:00:00,Saturday,19:00,2.17,3.37,2.87,2,1,2006/2007,Lorient,Le Mans
2007-02-03 19:00:00,Saturday,19:00,1.93,3.95,2.98,2,1,2006/2007,Monaco,Auxerre
2007-02-03 19:00:00,Saturday,19:00,1.97,3.94,2.97,2,1,2006/2007,Nancy,Toulouse
2007-02-03 19:00:00,Saturday,19:00,2.46,2.93,2.83,2,1,2006/2007,Nice,Bordeaux
2007-02-03 19:00:00,Saturday,19:00,1.98,3.92,2.87,0,0,2006/2007,Sochaux,Rennes
2007-02-03 19:00:00,Saturday,19:00,1.46,7.13,3.52,1,2,2006/2007,St Etienne,Sedan
2007-02-03 19:00:00,Saturday,19:00,2.97,2.35,2.91,1,3,2006/2007,Valenciennes,Lens
2007-02-03 16:10:00,Saturday,16:10,1.53,6.00,3.30,0,0,2006/2007,Lille,Nantes
2007-01-28 20:00:00,Sunday,20:00,1.81,4.51,3.08,3,3,2006/2007,Lens,St Etienne
2007-01-28 17:00:00,Sunday,17:00,1.95,3.88,2.95,2,0,2006/2007,Auxerre,Nancy
2007-01-27 19:00:00,Saturday,19:00,2.18,3.41,2.87,0,1,2006/2007,Bordeaux,Lille
2007-01-27 19:00:00,Saturday,19:00,1.23,12.00,4.70,1,1,2006/2007,Lyon,Nice
2007-01-27 19:00:00,Saturday,19:00,2.05,3.57,2.95,0,2,2006/2007,Nantes,Lorient
2007-01-27 19:00:00,Saturday,19:00,1.92,4.25,2.92,0,0,2006/2007,Paris SG,Sochaux
2007-01-27 19:00:00,Saturday,19:00,1.74,4.72,3.11,1,0,2006/2007,Rennes,Valenciennes
2007-01-27 19:00:00,Saturday,19:00,2.72,2.53,2.92,0,1,2006/2007,Sedan,Monaco
2007-01-27 19:00:00,Saturday,19:00,1.71,5.12,3.12,1,1,2006/2007,Toulouse,Troyes
2007-01-27 16:10:00,Saturday,16:10,2.70,2.63,2.89,2,0,2006/2007,Le Mans,Marseille
2007-01-25 20:00:00,Thursday,20:00,2.00,3.80,2.88,0,2,2006/2007,Nancy,St Etienne
2007-01-24 19:45:00,Wednesday,19:45,1.36,8.75,3.83,1,2,2006/2007,Lyon,Bordeaux
2007-01-24 19:30:00,Wednesday,19:30,2.84,2.43,2.92,1,0,2006/2007,Lorient,Lens
2007-01-24 19:30:00,Wednesday,19:30,1.65,5.41,3.17,0,2,2006/2007,Monaco,Rennes
2007-01-24 19:30:00,Wednesday,19:30,2.18,3.30,2.92,0,1,2006/2007,Nice,Toulouse
2007-01-24 19:30:00,Wednesday,19:30,1.59,5.72,3.30,1,1,2006/2007,Sochaux,Sedan
2007-01-24 19:30:00,Wednesday,19:30,2.29,3.08,2.88,1,0,2006/2007,Troyes,Nantes
2007-01-24 19:30:00,Wednesday,19:30,2.16,3.41,2.83,1,1,2006/2007,Valenciennes,Le Mans
2007-01-24 17:00:00,Wednesday,17:00,1.77,4.47,3.13,1,0,2006/2007,Lille,Paris SG
2007-01-24 16:00:00,Wednesday,16:00,1.68,5.21,3.14,3,1,2006/2007,Marseille,Auxerre
2007-01-17 19:30:00,Wednesday,19:30,1.77,4.65,3.08,0,0,2006/2007,Paris SG,Toulouse
2007-01-14 20:00:00,Sunday,20:00,2.30,3.05,2.88,0,2,2006/2007,Rennes,Marseille
2007-01-14 17:00:00,Sunday,17:00,1.86,4.13,3.00,0,1,2006/2007,St Etienne,Monaco
2007-01-13 19:00:00,Saturday,19:00,2.12,3.45,2.85,1,0,2006/2007,Auxerre,Sochaux
2007-01-13 19:00:00,Saturday,19:00,1.65,5.35,3.20,1,1,2006/2007,Bordeaux,Lorient
2007-01-13 19:00:00,Saturday,19:00,1.76,4.72,3.07,2,0,2006/2007,Le Mans,Troyes
2007-01-13 19:00:00,Saturday,19:00,2.03,3.78,2.86,1,0,2006/2007,Nantes,Nice
2007-01-13 19:00:00,Saturday,19:00,2.62,2.67,2.87,2,2,2006/2007,Sedan,Nancy
2007-01-13 19:00:00,Saturday,19:00,6.25,1.51,3.45,2,0,2006/2007,Toulouse,Lyon
2007-01-13 16:10:00,Saturday,16:10,2.24,3.28,2.84,1,1,2006/2007,Lens,Lille
2007-01-13 14:00:00,Saturday,14:00,1.56,6.17,3.33,1,2,2006/2007,Paris SG,Valenciennes
2006-12-23 19:00:00,Saturday,19:00,1.73,4.60,3.20,1,0,2006/2007,Bordeaux,Le Mans
2006-12-23 19:00:00,Saturday,19:00,1.63,5.38,3.20,1,1,2006/2007,Lille,Auxerre
2006-12-23 19:00:00,Saturday,19:00,2.33,3.06,2.91,0,0,2006/2007,Lorient,Rennes
2006-12-23 19:00:00,Saturday,19:00,2.68,2.63,2.88,1,2,2006/2007,Nice,Lens
2006-12-23 19:00:00,Saturday,19:00,1.80,4.20,3.00,0,4,2006/2007,Toulouse,Nantes
2006-12-23 19:00:00,Saturday,19:00,1.82,4.60,3.02,2,1,2006/2007,Valenciennes,Sedan
2006-12-23 16:10:00,Saturday,16:10,1.29,9.50,4.35,0,0,2006/2007,Lyon,Monaco
2006-12-23 14:00:00,Saturday,14:00,1.83,4.00,3.00,2,1,2006/2007,Sochaux,Nancy
2006-12-23 14:00:00,Saturday,14:00,2.67,2.67,2.87,1,1,2006/2007,Troyes,Paris SG
2006-12-22 20:00:00,Friday,20:00,1.90,4.00,2.87,2,1,2006/2007,Marseille,St Etienne
2006-12-17 20:00:00,Sunday,20:00,3.52,2.07,2.94,0,4,2006/2007,Lens,Lyon
2006-12-17 17:00:00,Sunday,17:00,1.83,4.39,3.00,2,1,2006/2007,Auxerre,Lorient
2006-12-17 15:00:00,Sunday,15:00,1.71,4.86,3.08,0,0,2006/2007,Paris SG,Nice
2006-12-16 19:00:00,Saturday,19:00,2.22,3.27,2.80,2,0,2006/2007,Le Mans,Toulouse
2006-12-16 19:00:00,Saturday,19:00,2.13,3.40,2.84,3,0,2006/2007,Monaco,Sochaux
2006-12-16 19:00:00,Saturday,19:00,2.61,2.72,2.77,0,0,2006/2007,Nantes,Bordeaux
2006-12-16 19:00:00,Saturday,19:00,1.62,5.25,3.27,1,1,2006/2007,Rennes,Troyes
2006-12-16 19:00:00,Saturday,19:00,3.70,1.98,2.94,2,0,2006/2007,Sedan,Lille
2006-12-16 19:00:00,Saturday,19:00,1.48,7.00,3.40,3,0,2006/2007,St Etienne,Valenciennes
2006-12-16 16:10:00,Saturday,16:10,2.31,3.03,2.91,2,0,2006/2007,Nancy,Marseille
2006-12-10 20:00:00,Sunday,20:00,1.53,7.98,3.22,3,1,2006/2007,Lyon,Paris SG
2006-12-10 17:00:00,Sunday,17:00,1.96,4.66,2.75,2,2,2006/2007,Lille,St Etienne
2006-12-09 19:10:00,Saturday,19:10,1.69,4.88,3.23,1,2,2006/2007,Bordeaux,Rennes
2006-12-09 19:10:00,Saturday,19:10,1.74,4.78,3.07,2,0,2006/2007,Lorient,Sedan
2006-12-09 19:10:00,Saturday,19:10,1.77,4.38,3.10,2,1,2006/2007,Marseille,Monaco
2006-12-09 19:10:00,Saturday,19:10,2.23,3.20,2.89,0,0,2006/2007,Nantes,Le Mans
2006-12-09 19:10:00,Saturday,19:10,2.25,3.18,2.87,0,0,2006/2007,Nice,Nancy
2006-12-09 19:10:00,Saturday,19:10,2.39,2.92,2.90,3,3,2006/2007,Troyes,Auxerre
2006-12-09 19:10:00,Saturday,19:10,2.48,2.85,2.83,0,0,2006/2007,Valenciennes,Sochaux
2006-12-09 16:10:00,Saturday,16:10,2.35,2.95,2.92,0,1,2006/2007,Toulouse,Lens
2006-12-03 20:00:00,Sunday,20:00,2.28,3.10,2.89,1,3,2006/2007,Nancy,Lille
2006-12-03 17:00:00,Sunday,17:00,2.37,3.03,2.85,1,0,2006/2007,Sochaux,Marseille
2006-12-02 19:00:00,Saturday,19:00,1.98,3.81,2.91,3,0,2006/2007,Lens,Bordeaux
2006-12-02 19:00:00,Saturday,19:00,1.67,5.30,3.14,3,0,2006/2007,Monaco,Valenciennes
2006-12-02 19:00:00,Saturday,19:00,1.78,4.63,3.03,2,0,2006/2007,Rennes,Nantes
2006-12-02 19:00:00,Saturday,19:00,2.13,3.42,2.91,1,2,2006/2007,Sedan,Troyes
2006-12-02 19:00:00,Saturday,19:00,1.68,5.19,3.13,2,0,2006/2007,St Etienne,Lorient
2006-12-02 16:10:00,Saturday,16:10,6.30,1.51,3.58,0,1,2006/2007,Le Mans,Lyon
2006-11-26 20:00:00,Sunday,20:00,1.29,9.88,4.47,1,0,2006/2007,Lyon,Auxerre
2006-11-26 17:00:00,Sunday,17:00,2.48,2.88,2.88,1,1,2006/2007,Le Mans,Lens
2006-11-26 17:00:00,Sunday,17:00,2.52,2.75,2.88,1,1,2006/2007,Nantes,Paris SG
2006-11-26 17:00:00,Sunday,17:00,2.42,2.95,2.84,1,0,2006/2007,Valenciennes,Nancy
2006-11-25 19:00:00,Saturday,19:00,1.95,3.99,2.90,1,0,2006/2007,Bordeaux,St Etienne
2006-11-25 19:00:00,Saturday,19:00,1.65,5.01,3.29,1,1,2006/2007,Lille,Monaco
2006-11-25 19:00:00,Saturday,19:00,2.27,3.15,2.85,1,3,2006/2007,Lorient,Sochaux
2006-11-25 19:00:00,Saturday,19:00,1.69,5.25,3.11,2,2,2006/2007,Nice,Sedan
2006-11-25 19:00:00,Saturday,19:00,1.92,4.16,2.89,1,0,2006/2007,Toulouse,Rennes
2006-11-25 16:10:00,Saturday,16:10,3.07,2.29,2.95,1,1,2006/2007,Troyes,Marseille
2006-11-19 20:00:00,Sunday,20:00,1.47,7.08,3.53,1,0,2006/2007,Marseille,Valenciennes
2006-11-19 17:00:00,Sunday,17:00,2.12,3.47,2.91,1,0,2006/2007,Auxerre,Toulouse
2006-11-18 19:30:00,Saturday,19:30,1.57,5.72,3.42,2,0,2006/2007,Lens,Nantes
2006-11-18 19:30:00,Saturday,19:30,1.84,4.38,2.97,2,2,2006/2007,Monaco,Lorient
2006-11-18 19:30:00,Saturday,19:30,1.57,5.97,3.33,1,0,2006/2007,Nancy,Troyes
2006-11-18 19:30:00,Saturday,19:30,1.79,4.60,3.02,0,2,2006/2007,Paris SG,Bordeaux
2006-11-18 19:30:00,Saturday,19:30,1.90,4.03,3.00,1,1,2006/2007,Rennes,Le Mans
2006-11-18 19:30:00,Saturday,19:30,8.25,1.37,3.90,0,1,2006/2007,Sedan,Lyon
2006-11-18 19:30:00,Saturday,19:30,1.72,4.90,3.12,2,1,2006/2007,St Etienne,Nice
2006-11-18 16:10:00,Saturday,16:10,2.41,2.90,2.88,0,0,2006/2007,Sochaux,Lille
2006-11-12 20:00:00,Sunday,20:00,1.98,3.80,2.94,1,0,2006/2007,Lille,Marseille
2006-11-12 17:00:00,Sunday,17:00,2.37,3.00,2.86,0,4,2006/2007,Troyes,Monaco
2006-11-11 19:00:00,Saturday,19:00,2.38,3.02,2.83,1,1,2006/2007,Le Mans,Paris SG
2006-11-11 19:00:00,Saturday,19:00,1.65,5.25,3.27,0,0,2006/2007,Lens,Rennes
2006-11-11 19:00:00,Saturday,19:00,2.51,2.82,2.87,2,0,2006/2007,Lorient,Nancy
2006-11-11 19:00:00,Saturday,19:00,2.41,2.93,2.87,2,2,2006/2007,Nantes,St Etienne
2006-11-11 19:00:00,Saturday,19:00,2.13,3.40,2.93,0,0,2006/2007,Nice,Sochaux
2006-11-11 19:00:00,Saturday,19:00,1.62,5.50,3.27,3,1,2006/2007,Toulouse,Sedan
2006-11-11 16:15:00,Saturday,16:15,1.77,4.80,3.00,0,0,2006/2007,Bordeaux,Auxerre
2006-11-10 19:30:00,Friday,19:30,1.20,14.33,4.98,2,1,2006/2007,Lyon,Valenciennes
2006-11-05 20:00:00,Sunday,20:00,1.98,3.82,2.93,1,3,2006/2007,Paris SG,Lens
2006-11-05 17:30:00,Sunday,17:30,2.18,3.50,2.78,2,1,2006/2007,Nancy,Bordeaux
2006-11-04 19:00:00,Saturday,19:00,1.77,5.08,2.90,2,3,2006/2007,Auxerre,Le Mans
2006-11-04 19:00:00,Saturday,19:00,1.37,8.83,3.85,0,1,2006/2007,Marseille,Lorient
2006-11-04 19:00:00,Saturday,19:00,1.86,4.11,3.05,0,0,2006/2007,Monaco,Nice
2006-11-04 19:00:00,Saturday,19:00,2.11,3.47,2.89,1,1,2006/2007,Sedan,Nantes
2006-11-04 19:00:00,Saturday,19:00,1.70,5.67,2.95,1,0,2006/2007,Sochaux,Troyes
2006-11-04 19:00:00,Saturday,19:00,2.08,3.51,2.91,3,0,2006/2007,St Etienne,Toulouse
2006-11-04 19:00:00,Saturday,19:00,2.77,2.57,2.83,0,3,2006/2007,Valenciennes,Lille
2006-11-04 16:15:00,Saturday,16:15,6.98,1.47,3.58,1,0,2006/2007,Rennes,Lyon
2006-10-29 20:00:00,Sunday,20:00,1.31,9.00,4.27,1,0,2006/2007,Lyon,Nancy
2006-10-29 17:00:00,Sunday,17:00,3.25,2.23,2.85,2,1,2006/2007,Nice,Marseille
2006-10-28 19:00:00,Saturday,19:00,1.48,7.57,3.37,3,1,2006/2007,Bordeaux,Sedan
2006-10-28 19:00:00,Saturday,19:00,2.51,2.82,2.80,1,1,2006/2007,Le Mans,Lille
2006-10-28 19:00:00,Saturday,19:00,2.06,3.72,2.81,1,0,2006/2007,Lorient,Valenciennes
2006-10-28 19:00:00,Saturday,19:00,2.43,2.95,2.83,1,0,2006/2007,Nantes,Monaco
2006-10-28 19:00:00,Saturday,19:00,1.72,5.10,3.07,1,0,2006/2007,Paris SG,Rennes
2006-10-28 19:00:00,Saturday,19:00,1.95,4.01,2.91,1,2,2006/2007,Toulouse,Sochaux
2006-10-28 19:00:00,Saturday,19:00,2.65,2.67,2.82,3,1,2006/2007,Troyes,St Etienne
2006-10-28 16:15:00,Saturday,16:15,1.80,4.56,3.01,1,0,2006/2007,Lens,Auxerre
2006-10-22 20:00:00,Sunday,20:00,2.93,2.40,2.88,1,4,2006/2007,Marseille,Lyon
2006-10-22 17:00:00,Sunday,17:00,2.22,3.25,2.87,0,0,2006/2007,Auxerre,Paris SG
2006-10-21 19:00:00,Saturday,19:00,1.94,4.01,2.90,1,3,2006/2007,Monaco,Toulouse
2006-10-21 19:00:00,Saturday,19:00,1.68,4.97,3.25,1,0,2006/2007,Nancy,Nantes
2006-10-21 19:00:00,Saturday,19:00,1.92,4.00,2.96,1,0,2006/2007,Rennes,Nice
2006-10-21 19:00:00,Saturday,19:00,2.68,2.51,2.93,2,2,2006/2007,Sedan,Lens
2006-10-21 19:00:00,Saturday,19:00,2.51,2.90,2.75,2,1,2006/2007,Sochaux,Bordeaux
2006-10-21 19:00:00,Saturday,19:00,1.86,4.22,2.98,2,0,2006/2007,St Etienne,Le Mans
2006-10-21 19:00:00,Saturday,19:00,1.97,3.88,2.94,3,1,2006/2007,Valenciennes,Troyes
2006-10-21 16:15:00,Saturday,16:15,1.48,6.83,3.52,1,0,2006/2007,Lille,Lorient
2006-10-15 20:00:00,Sunday,20:00,2.41,2.95,2.87,1,1,2006/2007,Lens,Marseille
2006-10-15 17:00:00,Sunday,17:00,2.25,3.20,2.87,0,0,2006/2007,Le Mans,Nancy
2006-10-14 19:00:00,Saturday,19:00,1.92,4.43,2.82,1,0,2006/2007,Bordeaux,Monaco
2006-10-14 19:00:00,Saturday,19:00,2.00,3.88,2.87,0,2,2006/2007,Nantes,Sochaux
2006-10-14 19:00:00,Saturday,19:00,1.95,4.13,2.92,3,0,2006/2007,Nice,Lorient
2006-10-14 19:00:00,Saturday,19:00,1.55,6.33,3.30,4,2,2006/2007,Paris SG,Sedan
2006-10-14 19:00:00,Saturday,19:00,2.29,3.20,2.82,3,1,2006/2007,Rennes,Auxerre
2006-10-14 19:00:00,Saturday,19:00,1.80,4.52,3.03,3,0,2006/2007,Toulouse,Valenciennes
2006-10-14 19:00:00,Saturday,19:00,2.82,2.47,2.88,1,1,2006/2007,Troyes,Lille
2006-10-14 16:00:00,Saturday,16:00,1.35,9.00,3.97,2,1,2006/2007,Lyon,St Etienne
2006-10-01 20:00:00,Sunday,20:00,2.35,3.02,2.87,1,0,2006/2007,St Etienne,Paris SG
2006-10-01 17:00:00,Sunday,17:00,1.80,4.48,3.07,1,0,2006/2007,Auxerre,Nantes
2006-10-01 17:00:00,Sunday,17:00,1.57,5.97,3.32,3,0,2006/2007,Marseille,Toulouse
2006-10-01 17:00:00,Sunday,17:00,2.38,3.02,2.82,2,1,2006/2007,Nancy,Lens
2006-09-30 19:00:00,Saturday,19:00,1.50,6.45,3.52,1,0,2006/2007,Lille,Nice
2006-09-30 19:00:00,Saturday,19:00,2.04,3.74,2.87,0,0,2006/2007,Lorient,Troyes
2006-09-30 19:00:00,Saturday,19:00,1.85,4.45,3.00,2,1,2006/2007,Monaco,Le Mans
2006-09-30 19:00:00,Saturday,19:00,2.29,3.13,2.85,1,0,2006/2007,Sedan,Rennes
2006-09-30 19:00:00,Saturday,19:00,3.05,2.40,2.77,2,0,2006/2007,Valenciennes,Bordeaux
2006-09-30 16:15:00,Saturday,16:15,6.72,1.48,3.48,0,1,2006/2007,Sochaux,Lyon
2006-09-24 20:00:00,Sunday,20:00,4.00,1.93,2.99,2,1,2006/2007,Nantes,Marseille
2006-09-24 17:30:00,Sunday,17:30,1.97,3.87,2.93,1,0,2006/2007,Lens,Monaco
2006-09-23 19:00:00,Saturday,19:00,1.56,6.06,3.31,2,2,2006/2007,Auxerre,Sedan
2006-09-23 19:00:00,Saturday,19:00,1.49,6.80,3.46,2,1,2006/2007,Bordeaux,Troyes
2006-09-23 19:00:00,Saturday,19:00,2.00,3.80,2.92,2,2,2006/2007,Le Mans,Sochaux
2006-09-23 19:00:00,Saturday,19:00,1.95,4.00,2.95,2,0,2006/2007,Nice,Valenciennes
2006-09-23 19:00:00,Saturday,19:00,1.65,5.23,3.23,0,0,2006/2007,Paris SG,Nancy
2006-09-23 19:00:00,Saturday,19:00,2.13,3.42,2.92,0,0,2006/2007,Rennes,St Etienne
2006-09-23 19:00:00,Saturday,19:00,1.83,4.35,2.98,0,0,2006/2007,Toulouse,Lorient
2006-09-23 16:15:00,Saturday,16:15,1.52,6.50,3.40,4,1,2006/2007,Lyon,Lille
2006-09-17 20:00:00,Sunday,20:00,1.84,4.28,3.00,2,1,2006/2007,Marseille,Bordeaux
2006-09-17 17:00:00,Sunday,17:00,2.23,3.23,2.87,1,2,2006/2007,Monaco,Paris SG
2006-09-17 17:00:00,Sunday,17:00,2.00,3.81,2.89,0,0,2006/2007,Nancy,Rennes
2006-09-17 17:00:00,Sunday,17:00,2.28,3.12,2.87,0,3,2006/2007,Sochaux,Lens
2006-09-17 17:00:00,Sunday,17:00,1.99,3.85,2.91,2,3,2006/2007,St Etienne,Auxerre
2006-09-16 19:00:00,Saturday,19:00,1.55,6.36,3.31,1,3,2006/2007,Lille,Toulouse
2006-09-16 19:00:00,Saturday,19:00,6.30,1.52,3.49,1,3,2006/2007,Lorient,Lyon
2006-09-16 19:00:00,Saturday,19:00,2.27,3.16,2.84,2,0,2006/2007,Troyes,Nice
2006-09-16 19:00:00,Saturday,19:00,2.23,3.28,2.82,1,0,2006/2007,Valenciennes,Nantes
2006-09-16 16:15:00,Saturday,16:15,2.34,3.08,2.82,1,2,2006/2007,Sedan,Le Mans
2006-09-10 20:00:00,Sunday,20:00,2.33,3.08,2.83,1,3,2006/2007,Paris SG,Marseille
2006-09-10 17:00:00,Sunday,17:00,2.07,3.60,2.91,2,2,2006/2007,Toulouse,Nancy
2006-09-09 19:00:00,Saturday,19:00,2.23,3.37,2.80,2,1,2006/2007,Auxerre,Monaco
2006-09-09 19:00:00,Saturday,19:00,1.86,4.31,2.96,1,1,2006/2007,Le Mans,Lorient
2006-09-09 19:00:00,Saturday,19:00,1.71,5.25,3.03,3,0,2006/2007,Lens,Valenciennes
2006-09-09 19:00:00,Saturday,19:00,1.25,10.13,4.75,2,0,2006/2007,Lyon,Troyes
2006-09-09 19:00:00,Saturday,19:00,2.92,2.45,2.85,1,1,2006/2007,Nantes,Lille
2006-09-09 19:00:00,Saturday,19:00,2.13,3.45,2.90,2,1,2006/2007,Rennes,Sochaux
2006-09-09 19:00:00,Saturday,19:00,2.55,2.83,2.77,2,2,2006/2007,Sedan,St Etienne
2006-09-09 16:15:00,Saturday,16:15,1.57,5.83,3.35,3,2,2006/2007,Bordeaux,Nice
2006-08-27 20:00:00,Sunday,20:00,2.17,3.37,2.87,3,2,2006/2007,St Etienne,Lens
2006-08-27 17:00:00,Sunday,17:00,1.57,5.88,3.30,2,0,2006/2007,Marseille,Le Mans
2006-08-27 17:00:00,Sunday,17:00,1.57,6.23,3.23,2,1,2006/2007,Monaco,Sedan
2006-08-27 17:00:00,Sunday,17:00,2.25,3.25,2.83,1,0,2006/2007,Nancy,Auxerre
2006-08-27 17:00:00,Sunday,17:00,2.39,2.99,2.83,3,1,2006/2007,Valenciennes,Rennes
2006-08-26 19:00:00,Saturday,19:00,2.18,3.40,2.82,3,0,2006/2007,Lille,Bordeaux
2006-08-26 19:00:00,Saturday,19:00,2.28,3.12,2.84,3,1,2006/2007,Lorient,Nantes
2006-08-26 19:00:00,Saturday,19:00,2.78,2.57,2.82,3,2,2006/2007,Sochaux,Paris SG
2006-08-26 19:00:00,Saturday,19:00,2.28,3.18,2.83,1,2,2006/2007,Troyes,Toulouse
2006-08-26 16:15:00,Saturday,16:15,5.20,1.67,3.18,1,4,2006/2007,Nice,Lyon
2006-08-20 20:00:00,Sunday,20:00,2.93,2.46,2.80,1,2,2006/2007,Bordeaux,Lyon
2006-08-20 17:00:00,Sunday,17:00,2.20,3.30,2.87,1,0,2006/2007,Toulouse,Nice
2006-08-19 19:00:00,Saturday,19:00,1.85,4.50,2.92,3,2,2006/2007,Le Mans,Valenciennes
2006-08-19 19:00:00,Saturday,19:00,1.60,5.83,3.22,1,1,2006/2007,Lens,Lorient
2006-08-19 19:00:00,Saturday,19:00,1.69,5.22,3.08,1,1,2006/2007,Nantes,Troyes
2006-08-19 19:00:00,Saturday,19:00,2.23,3.23,2.87,1,0,2006/2007,Paris SG,Lille
2006-08-19 19:00:00,Saturday,19:00,2.39,3.05,2.77,1,1,2006/2007,Rennes,Monaco
2006-08-19 19:00:00,Saturday,19:00,2.35,3.11,2.79,1,1,2006/2007,Sedan,Sochaux
2006-08-19 19:00:00,Saturday,19:00,2.01,3.87,2.86,1,0,2006/2007,St Etienne,Nancy
2006-08-19 16:15:00,Saturday,16:15,2.35,3.02,2.87,0,3,2006/2007,Auxerre,Marseille
2006-08-13 20:00:00,Sunday,20:00,1.63,6.03,3.15,2,0,2006/2007,Marseille,Rennes
2006-08-13 17:00:00,Sunday,17:00,2.06,3.68,2.83,4,0,2006/2007,Lille,Lens
2006-08-12 19:00:00,Saturday,19:00,1.25,12.00,4.50,1,1,2006/2007,Lyon,Toulouse
2006-08-12 19:00:00,Saturday,19:00,1.80,4.53,3.03,1,2,2006/2007,Monaco,St Etienne
2006-08-12 19:00:00,Saturday,19:00,1.93,4.15,2.87,3,1,2006/2007,Nancy,Sedan
2006-08-12 19:00:00,Saturday,19:00,2.03,3.65,2.93,1,1,2006/2007,Nice,Nantes
2006-08-12 19:00:00,Saturday,19:00,2.50,2.83,2.81,1,1,2006/2007,Sochaux,Auxerre
