date,day,hours,odds_a,odds_b,odds_draw,score_a,score_b,season,team_a,team_b,outcome_effectif,min_odds,max_odds,good_pred,worst_pred,draw_pred
2008-01-27 19:55:00,Sunday,19:55,3.69,2.02,3.04,1,1,2007/2008,St Etienne,Lyon,DRAW,AWAY,HOME,0,0,1
2008-01-27 17:00:00,Sunday,17:00,2.75,2.62,2.92,1,0,2007/2008,Lorient,Bordeaux,HOME,AWAY,DRAW,0,0,1
2008-01-26 19:25:00,Saturday,19:25,2.37,3.05,2.93,0,0,2007/2008,Auxerre,Nancy,DRAW,HOME,AWAY,0,0,1
2008-01-26 19:00:00,Saturday,19:00,2.65,2.72,2.95,1,0,2007/2008,Le Mans,Monaco,HOME,HOME,DRAW,1,0,0
2008-01-26 19:00:00,Saturday,19:00,1.84,4.51,3.12,2,2,2007/2008,Lens,Strasbourg,DRAW,HOME,AWAY,0,0,1
2008-01-26 19:00:00,Saturday,19:00,1.72,5.09,3.31,6,1,2007/2008,Marseille,Caen,HOME,HOME,AWAY,1,0,0
2008-01-26 19:00:00,Saturday,19:00,5.59,2.04,3.33,1,1,2007/2008,Metz,Rennes,DRAW,AWAY,HOME,0,0,1
2008-01-26 19:00:00,Saturday,19:00,2.11,3.76,2.95,1,0,2007/2008,Sochaux,Valenciennes,HOME,HOME,AWAY,1,0,0
2008-01-26 19:00:00,Saturday,19:00,2.3,3.24,2.91,1,1,2007/2008,Toulouse,Nice,DRAW,HOME,AWAY,0,0,1
2008-01-26 16:10:00,Saturday,16:10,2.48,2.96,2.92,0,0,2007/2008,Lille,Paris SG,DRAW,HOME,AWAY,0,0,1
2008-01-24 19:55:00,Thursday,19:55,1.65,5.88,3.27,1,0,2007/2008,Bordeaux,St Etienne,HOME,HOME,AWAY,1,0,0
2008-01-23 19:45:00,Wednesday,19:45,2.32,3.19,2.92,1,1,2007/2008,Nancy,Marseille,DRAW,HOME,AWAY,0,0,1
2008-01-23 19:30:00,Wednesday,19:30,1.94,4.13,3.08,0,0,2007/2008,Caen,Auxerre,DRAW,HOME,AWAY,0,0,1
2008-01-23 19:30:00,Wednesday,19:30,1.96,4.16,3.04,3,1,2007/2008,Lille,Le Mans,HOME,HOME,AWAY,1,0,0
2008-01-23 19:30:00,Wednesday,19:30,1.36,9.23,4.15,2,0,2007/2008,Lyon,Lorient,HOME,HOME,AWAY,1,0,0
2008-01-23 19:30:00,Wednesday,19:30,1.79,4.76,3.19,1,0,2007/2008,Monaco,Sochaux,HOME,HOME,AWAY,1,0,0
2008-01-23 19:30:00,Wednesday,19:30,1.42,7.95,3.85,3,0,2007/2008,Paris SG,Metz,HOME,HOME,AWAY,1,0,0
2008-01-23 19:30:00,Wednesday,19:30,2.12,3.67,2.94,1,1,2007/2008,Rennes,Nice,DRAW,HOME,AWAY,0,0,1
2008-01-23 19:30:00,Wednesday,19:30,2.17,3.63,2.89,2,0,2007/2008,Strasbourg,Toulouse,HOME,HOME,AWAY,1,0,0
2008-01-23 17:30:00,Wednesday,17:30,2.09,3.69,3.02,1,2,2007/2008,Valenciennes,Lens,AWAY,HOME,AWAY,0,1,0
2008-01-20 19:55:00,Sunday,19:55,4.26,1.87,3.18,3,0,2007/2008,Lens,Lyon,HOME,AWAY,HOME,0,1,0
2008-01-20 17:00:00,Sunday,17:00,2.4,3.1,2.91,1,0,2007/2008,Nice,Nancy,HOME,HOME,AWAY,1,0,0
2008-01-19 19:00:00,Saturday,19:00,1.93,4.18,3.09,1,1,2007/2008,Auxerre,Strasbourg,DRAW,HOME,AWAY,0,0,1
2008-01-19 19:00:00,Saturday,19:00,2.73,2.68,2.9,1,2,2007/2008,Le Mans,Bordeaux,AWAY,AWAY,DRAW,1,0,0
2008-01-19 19:00:00,Saturday,19:00,1.71,5.09,3.33,3,1,2007/2008,Marseille,Valenciennes,HOME,HOME,AWAY,1,0,0
2008-01-19 19:00:00,Saturday,19:00,3.37,2.19,2.99,1,4,2007/2008,Metz,Monaco,AWAY,AWAY,HOME,1,0,0
2008-01-19 19:00:00,Saturday,19:00,2.13,3.61,3.0,1,1,2007/2008,Sochaux,Lille,DRAW,HOME,AWAY,0,0,1
2008-01-19 19:00:00,Saturday,19:00,2.14,3.54,2.99,2,0,2007/2008,St Etienne,Rennes,HOME,HOME,AWAY,1,0,0
2008-01-19 19:00:00,Saturday,19:00,2.1,3.67,2.99,1,1,2007/2008,Toulouse,Caen,DRAW,HOME,AWAY,0,0,1
2008-01-19 17:10:00,Saturday,17:10,2.64,2.8,2.88,1,0,2007/2008,Lorient,Paris SG,HOME,HOME,DRAW,1,0,0
2008-01-13 19:55:00,Sunday,19:55,2.51,2.88,2.93,3,1,2007/2008,Rennes,Marseille,HOME,HOME,DRAW,1,0,0
2008-01-13 17:00:00,Sunday,17:00,2.09,3.72,2.96,3,0,2007/2008,Paris SG,Lens,HOME,HOME,AWAY,1,0,0
2008-01-12 19:00:00,Saturday,19:00,1.68,5.3,3.35,4,1,2007/2008,Bordeaux,Auxerre,HOME,HOME,AWAY,1,0,0
2008-01-12 19:00:00,Saturday,19:00,2.51,2.97,2.88,0,0,2007/2008,Caen,Nancy,DRAW,HOME,AWAY,0,0,1
2008-01-12 19:00:00,Saturday,19:00,2.85,3.6,3.06,0,2,2007/2008,Le Mans,Sochaux,AWAY,HOME,AWAY,0,1,0
2008-01-12 19:00:00,Saturday,19:00,1.53,6.68,3.56,1,1,2007/2008,Lille,Metz,DRAW,HOME,AWAY,0,0,1
2008-01-12 19:00:00,Saturday,19:00,1.35,9.66,4.23,3,2,2007/2008,Lyon,Toulouse,HOME,HOME,AWAY,1,0,0
2008-01-12 19:00:00,Saturday,19:00,1.9,4.28,3.08,1,0,2007/2008,Monaco,Lorient,HOME,HOME,AWAY,1,0,0
2008-01-12 19:00:00,Saturday,19:00,2.2,3.49,2.92,0,1,2007/2008,Strasbourg,Nice,AWAY,HOME,AWAY,0,1,0
2008-01-12 16:10:00,Saturday,16:10,1.95,4.11,2.98,2,0,2007/2008,Valenciennes,St Etienne,HOME,HOME,AWAY,1,0,0
2007-12-23 20:00:00,Sunday,20:00,2.18,3.47,2.96,0,1,2007/2008,St Etienne,Paris SG,AWAY,HOME,AWAY,0,1,0
2007-12-23 17:00:00,Sunday,17:00,2.22,3.43,2.9,0,0,2007/2008,Toulouse,Rennes,DRAW,HOME,AWAY,0,0,1
2007-12-22 19:00:00,Saturday,19:00,2.33,3.18,2.94,1,0,2007/2008,Auxerre,Monaco,HOME,HOME,AWAY,1,0,0
2007-12-22 19:00:00,Saturday,19:00,1.93,4.09,3.0,2,0,2007/2008,Caen,Strasbourg,HOME,HOME,AWAY,1,0,0
2007-12-22 19:00:00,Saturday,19:00,1.59,5.92,3.49,2,0,2007/2008,Lorient,Metz,HOME,HOME,AWAY,1,0,0
2007-12-22 19:00:00,Saturday,19:00,1.84,4.32,3.22,1,0,2007/2008,Marseille,Le Mans,HOME,HOME,AWAY,1,0,0
2007-12-22 19:00:00,Saturday,19:00,1.99,4.01,3.02,1,0,2007/2008,Nice,Valenciennes,HOME,HOME,AWAY,1,0,0
2007-12-22 19:00:00,Saturday,19:00,2.57,2.91,2.88,0,1,2007/2008,Sochaux,Bordeaux,AWAY,HOME,AWAY,0,1,0
2007-12-22 16:10:00,Saturday,16:10,3.41,2.2,3.02,1,1,2007/2008,Nancy,Lyon,DRAW,AWAY,HOME,0,0,1
2007-12-16 19:55:00,Sunday,19:55,2.15,3.52,2.97,2,2,2007/2008,Bordeaux,Marseille,DRAW,HOME,AWAY,0,0,1
2007-12-16 17:00:00,Sunday,17:00,2.67,2.75,2.91,0,0,2007/2008,Strasbourg,Nancy,DRAW,HOME,DRAW,0,1,0
2007-12-15 19:00:00,Saturday,19:00,1.85,4.46,3.11,0,0,2007/2008,Le Mans,Lorient,DRAW,HOME,AWAY,0,0,1
2007-12-15 19:00:00,Saturday,19:00,2.19,3.45,2.96,3,0,2007/2008,Lille,St Etienne,HOME,HOME,AWAY,1,0,0
2007-12-15 19:00:00,Saturday,19:00,2.81,2.64,2.88,1,2,2007/2008,Metz,Sochaux,AWAY,AWAY,DRAW,1,0,0
2007-12-15 19:00:00,Saturday,19:00,2.04,3.77,3.01,2,0,2007/2008,Monaco,Lens,HOME,HOME,AWAY,1,0,0
2007-12-15 19:00:00,Saturday,19:00,1.95,4.09,3.08,1,2,2007/2008,Rennes,Caen,AWAY,HOME,AWAY,0,1,0
2007-12-15 19:00:00,Saturday,19:00,2.02,3.86,3.0,3,0,2007/2008,Valenciennes,Auxerre,HOME,HOME,AWAY,1,0,0
2007-12-15 16:10:00,Saturday,16:10,1.39,8.33,4.04,0,0,2007/2008,Lyon,Nice,DRAW,HOME,AWAY,0,0,1
2007-12-15 14:00:00,Saturday,14:00,1.82,4.45,3.19,1,2,2007/2008,Paris SG,Toulouse,AWAY,HOME,AWAY,0,1,0
2007-12-09 19:55:00,Sunday,19:55,2.31,3.18,2.96,0,1,2007/2008,Auxerre,Paris SG,AWAY,HOME,AWAY,0,1,0
2007-12-09 17:00:00,Sunday,17:00,2.37,3.09,2.91,1,1,2007/2008,Nice,Bordeaux,DRAW,HOME,AWAY,0,0,1
2007-12-08 19:00:00,Saturday,19:00,4.21,1.88,3.18,1,0,2007/2008,Caen,Lyon,HOME,AWAY,HOME,0,1,0
2007-12-08 19:00:00,Saturday,19:00,2.05,3.78,3.03,1,3,2007/2008,Lens,Le Mans,AWAY,HOME,AWAY,0,1,0
2007-12-08 19:00:00,Saturday,19:00,2.11,3.59,3.04,2,1,2007/2008,Lorient,Sochaux,HOME,HOME,AWAY,1,0,0
2007-12-08 19:00:00,Saturday,19:00,1.7,5.17,3.32,0,0,2007/2008,Nancy,Valenciennes,DRAW,HOME,AWAY,0,0,1
2007-12-08 19:00:00,Saturday,19:00,1.51,6.72,3.66,2,0,2007/2008,St Etienne,Metz,HOME,HOME,AWAY,1,0,0
2007-12-08 19:00:00,Saturday,19:00,2.44,3.02,2.91,3,0,2007/2008,Strasbourg,Rennes,HOME,HOME,AWAY,1,0,0
2007-12-08 19:00:00,Saturday,19:00,2.41,3.03,2.94,1,0,2007/2008,Toulouse,Lille,HOME,HOME,AWAY,1,0,0
2007-12-08 16:10:00,Saturday,16:10,2.12,3.64,2.96,2,0,2007/2008,Marseille,Monaco,HOME,HOME,AWAY,1,0,0
2007-12-05 18:00:00,Wednesday,18:00,2.65,2.7,2.93,1,1,2007/2008,Toulouse,Nancy,DRAW,HOME,DRAW,0,1,0
2007-12-02 20:00:00,Sunday,20:00,1.34,9.42,4.32,5,0,2007/2008,Lyon,Strasbourg,HOME,HOME,AWAY,1,0,0
2007-12-02 17:00:00,Sunday,17:00,1.67,5.3,3.38,4,3,2007/2008,Bordeaux,Toulouse,HOME,HOME,AWAY,1,0,0
2007-12-02 17:00:00,Sunday,17:00,2.27,3.3,2.94,3,0,2007/2008,Valenciennes,Rennes,HOME,HOME,AWAY,1,0,0
2007-12-01 19:00:00,Saturday,19:00,2.4,3.12,2.87,1,1,2007/2008,Lille,Marseille,DRAW,HOME,AWAY,0,0,1
2007-12-01 19:00:00,Saturday,19:00,2.32,3.17,2.94,1,1,2007/2008,Lorient,St Etienne,DRAW,HOME,AWAY,0,0,1
2007-12-01 19:00:00,Saturday,19:00,2.85,2.59,2.9,0,1,2007/2008,Metz,Auxerre,AWAY,AWAY,DRAW,1,0,0
2007-12-01 19:00:00,Saturday,19:00,1.98,4.02,3.03,1,1,2007/2008,Monaco,Nice,DRAW,HOME,AWAY,0,0,1
2007-12-01 19:00:00,Saturday,19:00,1.71,4.87,3.29,0,1,2007/2008,Paris SG,Caen,AWAY,HOME,AWAY,0,1,0
2007-12-01 19:00:00,Saturday,19:00,2.21,3.35,2.98,0,2,2007/2008,Sochaux,Lens,AWAY,HOME,AWAY,0,1,0
2007-12-01 16:10:00,Saturday,16:10,2.49,2.95,2.93,2,1,2007/2008,Le Mans,Nancy,HOME,HOME,AWAY,1,0,0
2007-11-28 18:00:00,Wednesday,18:00,1.75,4.91,3.2,1,1,2007/2008,Lens,Caen,DRAW,HOME,AWAY,0,0,1
2007-11-25 19:55:00,Sunday,19:55,2.42,3.07,2.88,2,1,2007/2008,Nice,Paris SG,HOME,HOME,AWAY,1,0,0
2007-11-25 17:00:00,Sunday,17:00,2.21,3.36,2.97,3,0,2007/2008,Auxerre,Le Mans,HOME,HOME,AWAY,1,0,0
2007-11-24 19:00:00,Saturday,19:00,3.04,2.38,2.93,5,0,2007/2008,Caen,Bordeaux,HOME,AWAY,HOME,0,1,0
2007-11-24 19:00:00,Saturday,19:00,1.91,4.4,3.06,1,1,2007/2008,Lens,Lorient,DRAW,HOME,AWAY,0,0,1
2007-11-24 19:00:00,Saturday,19:00,1.5,7.1,3.59,3,1,2007/2008,Marseille,Metz,HOME,HOME,AWAY,1,0,0
2007-11-24 19:00:00,Saturday,19:00,1.87,4.25,3.09,2,0,2007/2008,Nancy,Lille,HOME,HOME,AWAY,1,0,0
2007-11-24 19:00:00,Saturday,19:00,1.92,4.22,3.09,1,0,2007/2008,St Etienne,Sochaux,HOME,HOME,AWAY,1,0,0
2007-11-24 19:00:00,Saturday,19:00,2.06,3.74,3.0,0,0,2007/2008,Strasbourg,Valenciennes,DRAW,HOME,AWAY,0,0,1
2007-11-24 19:00:00,Saturday,19:00,2.44,2.98,2.93,0,0,2007/2008,Toulouse,Monaco,DRAW,HOME,AWAY,0,0,1
2007-11-24 16:10:00,Saturday,16:10,3.4,2.2,2.99,0,2,2007/2008,Rennes,Lyon,AWAY,AWAY,HOME,1,0,0
2007-11-11 20:00:00,Sunday,20:00,1.49,7.16,3.68,1,2,2007/2008,Lyon,Marseille,AWAY,HOME,AWAY,0,1,0
2007-11-11 17:00:00,Sunday,17:00,2.07,3.7,2.99,3,0,2007/2008,Bordeaux,Rennes,HOME,HOME,AWAY,1,0,0
2007-11-11 17:00:00,Sunday,17:00,2.21,3.39,2.97,1,0,2007/2008,Lorient,Toulouse,HOME,HOME,AWAY,1,0,0
2007-11-10 19:00:00,Saturday,19:00,2.85,2.56,2.93,1,2,2007/2008,Metz,Lens,AWAY,AWAY,DRAW,1,0,0
2007-11-10 19:00:00,Saturday,19:00,1.93,4.17,3.09,3,0,2007/2008,Monaco,Strasbourg,HOME,HOME,AWAY,1,0,0
2007-11-10 19:00:00,Saturday,19:00,2.25,3.27,2.99,0,0,2007/2008,Paris SG,Nancy,DRAW,HOME,AWAY,0,0,1
2007-11-10 19:00:00,Saturday,19:00,2.08,3.68,3.02,1,1,2007/2008,Sochaux,Auxerre,DRAW,HOME,AWAY,0,0,1
2007-11-10 19:00:00,Saturday,19:00,1.85,4.41,3.14,3,0,2007/2008,Valenciennes,Caen,HOME,HOME,AWAY,1,0,0
2007-11-10 19:00:00,Saturday,19:00,1.99,3.92,3.01,1,1,2007/2008,Lille,Nice,DRAW,HOME,AWAY,0,0,1
2007-11-10 16:10:00,Saturday,16:10,2.11,3.65,3.0,3,2,2007/2008,Le Mans,St Etienne,HOME,HOME,AWAY,1,0,0
2007-11-04 20:00:00,Sunday,20:00,2.22,3.4,2.92,3,2,2007/2008,Lens,St Etienne,HOME,HOME,AWAY,1,0,0
2007-11-04 17:00:00,Sunday,17:00,2.55,2.84,2.91,3,2,2007/2008,Caen,Le Mans,HOME,HOME,DRAW,1,0,0
2007-11-04 17:00:00,Sunday,17:00,1.64,5.64,3.36,0,0,2007/2008,Toulouse,Metz,DRAW,HOME,AWAY,0,0,1
2007-11-03 19:00:00,Saturday,19:00,2.15,3.53,2.98,0,1,2007/2008,Auxerre,Lille,AWAY,HOME,AWAY,0,1,0
2007-11-03 19:00:00,Saturday,19:00,1.35,9.55,4.25,2,0,2007/2008,Lyon,Valenciennes,HOME,HOME,AWAY,1,0,0
2007-11-03 19:00:00,Saturday,19:00,1.7,5.16,3.34,0,0,2007/2008,Marseille,Lorient,DRAW,HOME,AWAY,0,0,1
2007-11-03 19:00:00,Saturday,19:00,2.02,3.95,3.0,0,0,2007/2008,Nice,Sochaux,DRAW,HOME,AWAY,0,0,1
2007-11-03 19:00:00,Saturday,19:00,1.91,4.28,3.07,0,1,2007/2008,Rennes,Monaco,AWAY,HOME,AWAY,0,1,0
2007-11-03 19:00:00,Saturday,19:00,2.35,3.19,2.92,1,2,2007/2008,Strasbourg,Paris SG,AWAY,HOME,AWAY,0,1,0
2007-11-03 16:10:00,Saturday,16:10,2.22,3.37,2.98,1,0,2007/2008,Nancy,Bordeaux,HOME,HOME,AWAY,1,0,0
2007-10-28 20:00:00,Sunday,20:00,3.55,2.08,3.09,2,3,2007/2008,Paris SG,Lyon,AWAY,AWAY,HOME,1,0,0
2007-10-28 17:00:00,Sunday,17:00,1.89,4.21,3.1,1,1,2007/2008,Le Mans,Toulouse,DRAW,HOME,AWAY,0,0,1
2007-10-28 17:00:00,Sunday,17:00,2.28,3.27,2.91,1,2,2007/2008,Lens,Rennes,AWAY,HOME,AWAY,0,1,0
2007-10-27 19:00:00,Saturday,19:00,1.75,4.76,3.33,2,1,2007/2008,Bordeaux,Valenciennes,HOME,HOME,AWAY,1,0,0
2007-10-27 19:00:00,Saturday,19:00,1.82,4.66,3.12,0,3,2007/2008,Lille,Strasbourg,AWAY,HOME,AWAY,0,1,0
2007-10-27 19:00:00,Saturday,19:00,2.2,3.39,2.98,0,0,2007/2008,Lorient,Nice,DRAW,HOME,AWAY,0,0,1
2007-10-27 19:00:00,Saturday,19:00,1.6,5.82,3.47,0,0,2007/2008,Monaco,Caen,DRAW,HOME,AWAY,0,0,1
2007-10-27 19:00:00,Saturday,19:00,2.58,2.87,2.89,2,1,2007/2008,Sochaux,Marseille,HOME,HOME,DRAW,1,0,0
2007-10-27 19:00:00,Saturday,19:00,1.8,4.72,3.17,0,0,2007/2008,St Etienne,Auxerre,DRAW,HOME,AWAY,0,0,1
2007-10-27 16:10:00,Saturday,16:10,3.5,2.14,3.02,0,0,2007/2008,Metz,Nancy,DRAW,AWAY,HOME,0,0,1
2007-10-21 20:00:00,Sunday,20:00,1.89,4.29,3.14,1,0,2007/2008,Marseille,Lens,HOME,HOME,AWAY,1,0,0
2007-10-21 17:00:00,Sunday,17:00,1.64,5.67,3.39,1,1,2007/2008,Nancy,Sochaux,DRAW,HOME,AWAY,0,0,1
2007-10-20 15:15:00,Saturday,15:15,1.5,7.05,3.62,3,1,2007/2008,Lyon,Monaco,HOME,HOME,AWAY,1,0,0
2007-10-20 15:00:00,Saturday,15:00,1.91,4.38,3.02,5,3,2007/2008,Auxerre,Lorient,HOME,HOME,AWAY,1,0,0
2007-10-20 15:00:00,Saturday,15:00,2.87,2.58,2.9,1,0,2007/2008,Caen,Lille,HOME,AWAY,DRAW,0,0,1
2007-10-20 15:00:00,Saturday,15:00,1.67,5.51,3.31,3,1,2007/2008,Nice,Metz,HOME,HOME,AWAY,1,0,0
2007-10-20 15:00:00,Saturday,15:00,1.93,4.09,3.11,3,0,2007/2008,Rennes,Le Mans,HOME,HOME,AWAY,1,0,0
2007-10-20 15:00:00,Saturday,15:00,2.63,2.79,2.91,1,1,2007/2008,Strasbourg,Bordeaux,DRAW,HOME,DRAW,0,1,0
2007-10-20 15:00:00,Saturday,15:00,2.26,3.36,2.92,0,2,2007/2008,Toulouse,St Etienne,AWAY,HOME,AWAY,0,1,0
2007-10-20 15:00:00,Saturday,15:00,2.47,2.93,2.96,0,0,2007/2008,Valenciennes,Paris SG,DRAW,HOME,DRAW,0,1,0
2007-10-07 17:00:00,Sunday,17:00,2.88,2.54,2.94,1,3,2007/2008,Bordeaux,Lyon,AWAY,AWAY,DRAW,1,0,0
2007-10-07 17:00:00,Sunday,17:00,2.25,3.28,2.99,0,1,2007/2008,Sochaux,Toulouse,AWAY,HOME,AWAY,0,1,0
2007-10-06 18:00:00,Saturday,18:00,1.9,4.33,3.12,2,0,2007/2008,Le Mans,Nice,HOME,HOME,AWAY,1,0,0
2007-10-06 18:00:00,Saturday,18:00,2.16,3.47,2.98,2,0,2007/2008,Lens,Auxerre,HOME,HOME,AWAY,1,0,0
2007-10-06 18:00:00,Saturday,18:00,1.96,4.01,3.05,3,0,2007/2008,Lille,Valenciennes,HOME,HOME,AWAY,1,0,0
2007-10-06 18:00:00,Saturday,18:00,1.92,4.13,3.15,0,0,2007/2008,Lorient,Caen,DRAW,HOME,AWAY,0,0,1
2007-10-06 18:00:00,Saturday,18:00,2.38,3.1,2.93,1,2,2007/2008,Metz,Strasbourg,AWAY,HOME,AWAY,0,1,0
2007-10-06 18:00:00,Saturday,18:00,2.04,3.76,3.02,1,3,2007/2008,Paris SG,Rennes,AWAY,HOME,AWAY,0,1,0
2007-10-06 16:10:00,Saturday,16:10,2.25,3.25,3.03,1,0,2007/2008,St Etienne,Marseille,HOME,HOME,AWAY,1,0,0
2007-10-05 20:00:00,Friday,20:00,2.11,3.65,2.99,1,3,2007/2008,Monaco,Nancy,AWAY,HOME,AWAY,0,1,0
2007-09-30 20:00:00,Sunday,20:00,2.58,2.76,2.91,2,1,2007/2008,Caen,Toulouse,HOME,HOME,DRAW,1,0,0
2007-09-29 17:00:00,Saturday,17:00,1.47,6.97,3.71,3,0,2007/2008,Lyon,Lens,HOME,HOME,AWAY,1,0,0
2007-09-23 20:00:00,Sunday,20:00,1.51,6.92,3.61,1,1,2007/2008,Lyon,Lille,DRAW,HOME,AWAY,0,0,1
2007-09-23 17:00:00,Sunday,17:00,2.13,3.68,2.89,0,2,2007/2008,Paris SG,Bordeaux,AWAY,HOME,AWAY,0,1,0
2007-09-23 17:00:00,Sunday,17:00,1.64,5.58,3.4,0,2,2007/2008,Rennes,Sochaux,AWAY,HOME,AWAY,0,1,0
2007-09-22 19:00:00,Saturday,19:00,1.99,4.05,3.01,1,2,2007/2008,Caen,Metz,AWAY,HOME,AWAY,0,1,0
2007-09-22 19:00:00,Saturday,19:00,2.22,3.46,2.9,0,1,2007/2008,Strasbourg,Le Mans,AWAY,HOME,AWAY,0,1,0
2007-09-22 19:00:00,Saturday,19:00,2.24,3.43,2.88,1,1,2007/2008,Toulouse,Lens,DRAW,HOME,AWAY,0,0,1
2007-09-22 19:00:00,Saturday,19:00,1.69,5.26,3.32,2,0,2007/2008,Nancy,Lorient,HOME,HOME,AWAY,1,0,0
2007-09-22 19:00:00,Saturday,19:00,2.37,3.19,2.85,3,0,2007/2008,Nice,St Etienne,HOME,HOME,AWAY,1,0,0
2007-09-22 19:00:00,Saturday,19:00,2.37,3.17,2.9,1,0,2007/2008,Valenciennes,Monaco,HOME,HOME,AWAY,1,0,0
2007-09-22 16:10:00,Saturday,16:10,2.61,2.88,2.83,2,0,2007/2008,Auxerre,Marseille,HOME,HOME,AWAY,1,0,0
2007-09-16 17:00:00,Sunday,17:00,2.41,3.04,2.91,0,1,2007/2008,Lorient,Rennes,AWAY,HOME,AWAY,0,1,0
2007-09-16 15:00:00,Sunday,15:00,2.19,3.43,2.98,1,2,2007/2008,Monaco,Paris SG,AWAY,HOME,AWAY,0,1,0
2007-09-15 19:00:00,Saturday,19:00,2.17,3.55,2.92,2,0,2007/2008,Auxerre,Nice,HOME,HOME,AWAY,1,0,0
2007-09-15 19:00:00,Saturday,19:00,1.99,3.91,3.02,2,0,2007/2008,Le Mans,Valenciennes,HOME,HOME,AWAY,1,0,0
2007-09-15 19:00:00,Saturday,19:00,2.04,3.77,3.02,1,0,2007/2008,Lens,Nancy,HOME,HOME,AWAY,1,0,0
2007-09-15 19:00:00,Saturday,19:00,2.31,3.2,2.92,1,1,2007/2008,Lille,Bordeaux,DRAW,HOME,AWAY,0,0,1
2007-09-15 19:00:00,Saturday,19:00,6.81,1.51,3.61,1,5,2007/2008,Metz,Lyon,AWAY,AWAY,HOME,1,0,0
2007-09-15 19:00:00,Saturday,19:00,2.06,3.74,3.02,0,0,2007/2008,Sochaux,Strasbourg,DRAW,HOME,AWAY,0,0,1
2007-09-15 19:00:00,Saturday,19:00,1.67,5.54,3.28,3,0,2007/2008,St Etienne,Caen,HOME,HOME,AWAY,1,0,0
2007-09-15 16:10:00,Saturday,16:10,1.71,4.98,3.36,1,2,2007/2008,Marseille,Toulouse,AWAY,HOME,AWAY,0,1,0
2007-09-02 19:40:00,Sunday,19:40,2.4,2.94,2.94,1,0,2007/2008,Nice,Lens,HOME,HOME,AWAY,1,0,0
2007-09-02 17:00:00,Sunday,17:00,2.29,3.19,2.87,1,1,2007/2008,Paris SG,Marseille,DRAW,HOME,AWAY,0,0,1
2007-09-01 19:00:00,Saturday,19:00,2.15,3.38,2.91,2,2,2007/2008,Caen,Sochaux,DRAW,HOME,AWAY,0,0,1
2007-09-01 19:00:00,Saturday,19:00,1.4,8.38,3.77,3,2,2007/2008,Lyon,Le Mans,HOME,HOME,AWAY,1,0,0
2007-09-01 19:00:00,Saturday,19:00,1.89,4.0,3.07,2,0,2007/2008,Nancy,St Etienne,HOME,HOME,AWAY,1,0,0
2007-09-01 19:00:00,Saturday,19:00,2.0,3.78,2.97,2,2,2007/2008,Rennes,Lille,DRAW,HOME,AWAY,0,0,1
2007-09-01 19:00:00,Saturday,19:00,2.14,3.42,2.91,0,0,2007/2008,Strasbourg,Lorient,DRAW,HOME,AWAY,0,0,1
2007-09-01 19:00:00,Saturday,19:00,1.9,4.06,2.99,2,0,2007/2008,Toulouse,Auxerre,HOME,HOME,AWAY,1,0,0
2007-09-01 19:00:00,Saturday,19:00,1.63,5.31,3.29,0,0,2007/2008,Valenciennes,Metz,DRAW,HOME,AWAY,0,0,1
2007-09-01 16:10:00,Saturday,16:10,2.06,3.46,2.92,2,1,2007/2008,Bordeaux,Monaco,HOME,HOME,AWAY,1,0,0
2007-08-29 19:45:00,Wednesday,19:45,4.69,1.81,3.14,1,2,2007/2008,Sochaux,Lyon,AWAY,AWAY,HOME,1,0,0
2007-08-29 19:30:00,Wednesday,19:30,2.31,3.12,2.91,0,2,2007/2008,Auxerre,Rennes,AWAY,HOME,AWAY,0,1,0
2007-08-29 19:30:00,Wednesday,19:30,2.33,3.07,2.94,0,2,2007/2008,Le Mans,Paris SG,AWAY,HOME,AWAY,0,1,0
2007-08-29 19:30:00,Wednesday,19:30,2.18,3.34,2.99,0,1,2007/2008,Lille,Monaco,AWAY,HOME,AWAY,0,1,0
2007-08-29 19:30:00,Wednesday,19:30,3.01,2.38,2.94,0,1,2007/2008,Metz,Bordeaux,AWAY,AWAY,HOME,1,0,0
2007-08-29 19:30:00,Wednesday,19:30,1.86,4.3,3.06,2,0,2007/2008,St Etienne,Strasbourg,HOME,HOME,AWAY,1,0,0
2007-08-29 17:30:00,Wednesday,17:30,1.55,6.4,3.51,0,2,2007/2008,Marseille,Nice,AWAY,HOME,AWAY,0,1,0
2007-08-28 20:00:00,Tuesday,20:00,1.95,3.95,2.99,1,3,2007/2008,Lorient,Valenciennes,AWAY,HOME,AWAY,0,1,0
2007-08-26 20:00:00,Sunday,20:00,1.47,6.88,3.65,1,0,2007/2008,Lyon,St Etienne,HOME,HOME,AWAY,1,0,0
2007-08-26 17:00:00,Sunday,17:00,1.91,4.09,3.0,1,1,2007/2008,Paris SG,Lille,DRAW,HOME,AWAY,0,0,1
2007-08-25 19:00:00,Saturday,19:00,1.79,4.53,3.05,2,2,2007/2008,Bordeaux,Lorient,DRAW,HOME,AWAY,0,0,1
2007-08-25 19:00:00,Saturday,19:00,1.92,3.99,2.99,3,1,2007/2008,Monaco,Le Mans,HOME,HOME,AWAY,1,0,0
2007-08-25 19:00:00,Saturday,19:00,1.89,4.13,2.99,4,1,2007/2008,Nancy,Auxerre,HOME,HOME,AWAY,1,0,0
2007-08-25 19:00:00,Saturday,19:00,2.14,3.42,2.9,1,1,2007/2008,Nice,Toulouse,DRAW,HOME,AWAY,0,0,1
